content,score
"saldo ovo saya berkurang banyak hrus nya bayar 4rb, tp dipotong 34 rb, 
",5.0
"makasih a, dah mau anterin dan menunggu lama.nuhun pisan",5.0
kok sekarang harga tarif naik banget sih? jujur keberatan banget padahal setiap hari naik grab,5.0
lumayan enak pedas sedang makasih buat grep nya juga baik sopan,5.0
"saya bergabung menjadi mitra 4thn, Alhamdulillah bisa menghidupi 3 anak, dan orang tua",5.0
sangat baik .tolong pihak grab memberikan bonus pada bapak ini.terimakasih,5.0
"Saya sedang di Kudus, kenapa lokasi jemput saya terkunci di suatu tempat, tidak dapat di edit",5.0
"Kode promo GCHEMATKNO gk bsa dipake Alasannya gk jlas Mw ke bandara, supermarket, atw t4 biasa pun gk bsa",5.0
"Masukan buat kami,, untuk semua kendaraan grab agar sopir melakukan pengecekan kendaraan terutama roda 4 untuk memastikan barang penumpang tdk ada ketinggalan atau lupa. krn banyak kejadian penumpang lupa barang atw Hp ketinggalan",5.0
"Cs nyaa the best, setiap ada pelaporan lngsung d tindak lanjuti , ga bertele² 🙏",5.0
Habis mesan gabisa hubungi driver. Karena yang dipesankan kurang porsinya. Jadi bingung mau minta tambahin gimana.,5.0
alhamdulillah pesenan tlh dtg tepat wkt pak ojol.nya jg baik ramah pokoknya ngebantu deh jika kami malas keluar...trm ksh,5.0
"skrg sich sdh lumayan baik,mungkin kedepannya bs lebih baik,baik dan baik 😁🙏",5.0
"Kog ndk bisa yah di download, pada hal memori kosong, sebelumnya pernh pake hnya krn minta di update , malah ndk bisa lagi",5.0
bintang ⭐⭐⭐⭐⭐ karena menyediakan metode pembayaran menggunakan OVO ga kayak aplikasi sebelah GOJEK yang ga menyediakan ovo harus gopay emang ga jelas,5.0
Tapi harga semakin mahal tdk ada promo dan kalah saing dengan harga kompetitor yang satu lagi,5.0
bagus.. lebih murah dari sebelah... sayangnya kurang banyak voucher yang bisa di akses,5.0
"Bersih, rapih, fasilitas well prepair, diantar sampai depan rumah, sopirnya baik banget, mantap pokoknya",5.0
"alhamdulillah ,,Terimakasih banyak sudah mengantar anak saya sampai sekolah di tujuan dengan selamat 🙏🏼",5.0
"Pelayanan customer servicenya baik, apalagi waktu didm oleh kak Jaenab dan tim 💚💚💚",5.0
ok Pak kurir nya baik.. makanan d pakein plastik takut basah karna pas lagi hujan..,5.0
mantap dan segala sesuatu pasti ada dan pastinya pelayanan nya juga bagus,5.0
"Berjalan dengan baik, banyak promo dan diskonnya. Mau diajak jalan jauh bisa",5.0
driver nya Baik ramah tepat penjemputan dan sampe Tujuan mksh,5.0
Mempermudah urusan saya...dengan cepat terselesaikan dan terbantukan dengan adanya grab ini,5.0
Makasih grab selalu kasih promo banyak di banding yang lalin ❤❤❤❤,5.0
Tolong d perbaiki lagi sering nge bugg n grabfood kenapa gak bisa bayar pakai cash harus pakai ovo,5.0
"lebih mudah, lebih cepat dan aman pesanan ke tempat tujuan.",5.0
"Aneh cuma karena login susah masuk, malah di blokir padahal kita customer katanya ada penyalahgunaan, nyatanya saya login ga bisa2 malah di blokir udah ngajuin banding tetep di blokir berarti emang ga bisa pake grab pindah ke gojeg aja",5.0
Mantap keluhan saya langsung diproses.. dan saldo ovo langsung kembali..,5.0
sangat membantu banget aplikasi nya jaya terus buat grab indonesia,5.0
langganan saya bos..udh ok tingkatan lagi aplikasi nya .. kalau perlu tarifnya di turunkan,5.0
"Tolong dong diperbaiki lagi, setiap mau pake promo voucher telah habis terus padahal belum pernah di pake dan masa pemakaiannya masi lama. Ovo ga cukup bisa dapet promo giliran udah isi ovo malah gabisa pake promo. NYESELLLLLL",5.0
Update 8 okt 2022. Kenapa ikon ojol di goggle maps hilang dan bagaimana cara menampilkan kembali ikon grabe di goggle maps terimakasih,5.0
Mahal TDK Dpt promo dekat ajaa harus byr 15ribu gimna tuh!!!,5.0
"gak usah ngantri utk makan, tinggal duduk manis drmh, makanan sdh dianter..",5.0
Dulu saya mau pergi kemana mana mengalami susah kendaraan tapi setelah adanya grab saya merasa pulau Jawa ini kecil karna kemanapun saya pergi hanya tinggal kontak dgn hp sampai ketempat tujuan trimakasih grabe,5.0
Hari ini perjalanan dengan grab menyenangkan. terimakasih banyak grab. 🥳🤩,5.0
saya senang bangat nih pakai grap inih pas dan tepat waktu,5.0
DIA BILANG MAU KE IYAN RIAN DAN JUGA TIDAK DI SINI AJA DULU NANTI 😃,5.0
"Aplikasi ini sangat mudah digunakan untuk apa saja,,apalagi mengisi perut😁",5.0
driver nya keren baik dan humble...sukses terus buat driver nya,5.0
Grab Ok pokoknya.. driver sopan n enak di ajak ngobrol,5.0
"Aplikasi yang sangat bermanfaat mempermudah transportasi dengan harga yang tidak terlalu mahal di kantong, ongkir pengiriman makanan yang tidak terlalu mahal juga, membuat saya merekomendasikan aplikasi ini kepada kalian yang ingin liburan bersenang senang dengan bugdet yang tidak terlalu besar 😄😁",5.0
walau cuaca hujan badai. orderan ttp nyangkut. g kaya tetangga sebelah,5.0
Kenapa saat kita butuh terutama saat hujan ga ada grab yg aktif? Apakah driver hanya ingin tarik penumpang saat cuaca bagus saja? Sayang banget...dan sangat kecewa 😥,5.0
"lumpianya enak banget, dagingnya banyak lumer digigit,sayurnya juga lengkap bakalan jadi langganan nih",5.0
"Kenapa aplikasi asw ini di update malah nge bug, asw pancen",5.0
"alhamdulillah aplikasi nya sangat membantu, terimakasih grab mudah mudahan lancar terus",5.0
"grab motor sangat membantu saat pulang mudik,terimakasih utk para driver grab...",5.0
"Berguna banget buat saya yang gabisa anter anak skola, terus murah dan aman",5.0
"Grab Lebih bagus dari aplikasi sebelah, aplikasi sebelah ga amanah..",5.0
Yes you can come to me I have no 💡 where to find the 👉,5.0
"terlalu banyak update ny n giliran di update gak bisa n harus kosongkan ruang n setelah ruang dikosongkan masih aj gk bs ,mengecewakan sekali",5.0
"5 okt 2022 dlm perjalanan ke bandara soeta sy numpang cas hp di mbl, wkt turun lupa ngambil, selang beberapa wkt setelah turun baru sadar kalau hp tertinggal, sy langsung butuh cepat keluar dr dlm bandara cari2 mbl td sambil suruh teman telpon ke hp sy, ehh ternyata si pengemudi juga lg puter2 cari sy, trims pengemudi yg baik hati dan tdk sombong, grab is the best lah pokoknya👍👍👍",5.0
"semahal"" nya ongkos ojol mending ojol aja harganya pasti.sedikit curhat saya ditawari ojek pangkalan bilangnya 20k begitu dah sampe 40k karna uang saya 50k ya gimana lagi males ribut ma orang jakarta",5.0
kok saya gak bisa masuk ya pakai nomor hp.biasa nya selalu bisa gimana ni grab,5.0
saya lebih milih disini sekarang Karna lebih murah dan banyak diskon good job,5.0
terimakasih banyak pak grab kita sudah di antar dengan selamat,5.0
"driver ramah"" dan baik, promonya juga banyak sukses terus buat Grab Indonesia 👍🏼",5.0
Banyak promo menarik.... Tapi tolong diperbaiki lagi saat pemakaian promo... Krn kadang tidak bisa.... Mksh,5.0
sangat luar biasa dg pelayanannya dan memuaskan semoga Grab makin jaya Aamiin,5.0
"Kenapa diperbarui malah gak bs buka grab nya, hrs uninstall dan install trus, apa ada perbaikan sistem y",5.0
"Bagus, sebagai pengguna grabmart saya kesulitan dengan struk yg tidak bisa di print, kadang 1 orderan ada 30 item lebih, ribet sekali menyiapkan itemnya harus scroll down/up. Kalau bisa print kan enak, tinggal dicentang mana yg sudah di siapkan mana yg belum, mempercepat waktu tunggu driver juga mengurangi resiko item yg tidak masuk kantong.",5.0
"Grap transformasi sangat bagus,memuaskan untuk dlm kota mau luar",5.0
Mohon bantuan psn grab car ke bank sinarmas jl basuki rahmat 58 mlg penjemputan jl natuna 12 lewat jl kalimantan tks,5.0
Grab sangat membantu dalam keseharian saya...bisa menjadi lebih mudah untuk bepergian... kalau lapar bs beli makanan tanpa keluar rumah ..👍👍👍👍👍,5.0
setelah di update titik nya jadi geser semua tidak sesuai map jadi lama kalau mau aplikasi,5.0
"Mantap, setiap ada keluhan hubungi grabnya ga lama penyelesaian masalah juga cepet banget ⭐️5",5.0
Aplikasi yang mumpuni dan terjangkau tuk semua aktifitas.....sukses selalu Grab,5.0
saat lapar pesan lewat grab lebih cepat dan ongkir murah,5.0
saya sangat senang menggunakan aplikasi grab sangat membantu saya kmna pun saya ingin pergi....😁😁,5.0
Kkkkkkkkkkkkjjhhgfsaxcbnkitedcbjjhgsgktjsgm di mana itu ombbbbbbbbm Dimas Anggara cinta bukan drama ost diam diam suka sama lu Han ga Eun Hye yang B nya di mana itu om Akim Dimas Anggara cinta bukan drama ost diam diam suka episode terakhir tgl 24 ya gan biar gw ga tau kenapa gw ga tau kenapa gw ga tau kenapa gw ga tau kenapa gw ga tau kenapa gw ga tau kenapa gw ga tau kenapa gw yang B nya di mana itu omm Dimas Anggara cinta bukan drama ost diam diam suka episode terakhir tgl 24 ya gan biar gw g,5.0
yg sulit saat gnti no hp ovo tdk bs otomatis trgnti jd hrs urus ovo nya dl di mtiin,5.0
"sangat membantu,... Top ah pokok nya....cobain aj dulu jangan dengerin kata orang, kalau udah tau rasanya pasti pengen ngegrab muluuu",5.0
suka banget dgn grab.. diskon² gak harus dgn dompet digital. jajan dikit pun tetep dapet diskon ongkir..,5.0
Tolong diadaka n GrabNow di grabcar nya agar memudahkan saya untuk pemesanan driver yang baik & asyik diajak ngobrolnya.,5.0
"pengemudinya menyenangkan, ramah,sopan, dan santun .terimakasih kami nyaman selama perjalanan",5.0
saya kasih bintang 5 karena aplikasinya bgus sangat membantu saya untuk memudahkan segala yg saya butuhi,5.0
man dan nyaman terim kasih ya babang gereb sukses selalu buat keluarga nya amin 😊🤗,5.0
Oy pelanggan grab usahakan kalau beli makanan.. pakai ovo langsung yak.. driver nya jarang punya uang kembalian.. trima kasi..,5.0
dia sopan dan sabar cara menjelaskan sesuatu yg ga sy tau,5.0
Walaupun aplikasi nya sering lag ga jelas tapi pelayanan nya bagus,5.0
menarik. perjalanan hari ini seolah ojol nya tahu kalau saya sedang butuh cepat,5.0
Saya mau mensaftar grabmarchent kok susah ya konformsi sma tidak terima terus 2x saya coba install ulang,5.0
"terimakasih atas pelayanan yg sangat bagus, pertahankan dan tingkatkan. perbanyak promo juga😍😍",5.0
"BangHEN sangat senang ada Grab sangat membantu cepat, tepat, lengkap",5.0
Sekarang kalo aq nge klik yang motor tp nyambung nya kok mobil ya . Apa ada yg tahu biar nyambung ke motor,5.0
"berkualitas driver,tdk cancel orderan walau jauh dan udh malem,ngobrol seru dan ramah",5.0
"Ada apa dengan grab ,,setelah upgrade malah susah d donwload lagi..pdahal perlu sekali",5.0
mantap aplikasinya...dan sangat membantu sekali disaat butuh kerja ontime...,5.0
Mantap grab respon cepat mebatalin pesanan ngk ribet ngk banyak tanya langsung di batalkan terimakasih grab,5.0
abang kurirnya yg nganter baik ..ramah..tepat waktu pelayanan bagus..pokoknya ok deh..,5.0
"teruskn layananya,salam sekang wong cilacap,ora ngapak ora kepnak",5.0
sangat membantu bngt saat kita lgi g sempet beli sendiri,5.0
Kalo tidak nasionalis jangan harap usahamu hid up di Indonesia,5.0
Disaat hujan.. tetep ramah sopan dan baik.. terimaksih abang Grab..,5.0
"Fitur chat nya tolong perbaiki ,tetap tampilkan di app yahh paman",5.0
cepat tepat waktu jd gampang kalau lapar lapar MLM hari,5.0
"Lama bangetttt grabfood nya, karna dibuat lebih dari 1 pesanan..menunggu makanan dtg aja sampek berjam-jam ga datang2.. Terakhir ga sempat awak makan karna keburu jam istirahat kantor habis..",5.0
cepat dan berhati2 pengemudinya...bnr2 nyaman dan aman menggunakan grab,5.0
grab car sangat membantu dalam memfasilitasi transportasi keren🤗 simple and easy,5.0
"layanan grab pekanbaru, aman, nyaman dan ngobrol sama supir nya enak.",5.0
"Sejauh ini, merupakan layanan Antar jemput roda 4 terbaik. terimakasih admin",5.0
Driver ramah motor nyaman dn pelayanan ok ( mau bawain belanja ),5.0
Sayah sering ketinggalan barang tapi d telpon g pernah d angkat dan g pernah dkembalikan,5.0
"😂? ❤ !k K Kk Kokkkk K k Bb ,,? , ! M ? 😁 km❤ml . Mlm ❤ .Mm Mhn",5.0
"enak kok. ayamnya pas, tpi sedikit kasih masukkan lombok nya di kasih banyak aja.",5.0
"lebih mudah bertransaksi g capek"" kluar rmh tinggal klik, pelayananx ramah pertahankan kwalitas pelayananx",5.0
"Belanja digrabmart transmart medan fair proses cepat , lengkapp , barang fresh dan murahhhhh bangeet....",5.0
Kwetiaw.nya Enaaak👍 bangeet ... Pakcoy & Ayam Grg Mentega.nya TOP👍 ... Rasa RESTO👍,5.0
"Jangan keseringan diupdate, agar kami sebagai pelanggan yang memakai merasa efektif dan efisien.",5.0
"Aplikasinya sangat bagus, tapi sayang.... YAA engk ada kekurangan nya sih",5.0
semakin baik pelayanan pelanggan semakin dalam cintaku padamu Grabe😁 pesanku cuman 1 pengemudi baik motor maupun mobil untuk ditingkatkan kedisiplinan dalam berkendara..... lebih waspada dan tidak terburu buru di jalan dalam membawa pelanggan maupun tidak membawa & update lokasi nggak bisa milih dengan tepat,5.0
"saya pesan minuman nya, rasa nya enak, sesuai harapan,, jepang banget, sangat suka dengan pilihan menu di Ramen level up",5.0
Aplikasi saya tdk ad menu untuk grap car dan menu grab bike. Mohon solusi,5.0
alhamdulillah. Adanya grab saya bisa mengirim makanan dengan sangat mudah kepada ibu dan saudara saya yang jauh. Terimakasih,5.0
minta voucher motor lebih banyak ya.. sangat membantu dalam biaya ongkir terimakasih,5.0
Pokoknya kalo kamu download aplikasi ini pasti nyesel deh ges,5.0
mantaapp..membantu kalo pas kaget pengen cari makan minum dll,5.0
"Mantap pokok na mah,lebih di perbaiki lagi yang kurang nya 😍👌",5.0
Sy dari Indonesia.. Tetap pakai grab nya Indonesia.. Kalo mau change ke grab malaysia gmn ya.. Biar saya bisa top up ovo nya . Biar senang saya gunakan,5.0
"Saya kurangi bintang nya,,, pesan grabfood tidak di antar pesanan nya.. pdhl laporan terkirim kan aneh",5.0
"Yang bingung kenapa chat jadi sms, bisa diubha dipengaturan kok",5.0
Mohon bantuannya saya tidak dapat membuka aplikasi dan menginstal ulang aplikasi grab ke hp saya.. itu bagaimana ya?,5.0
andalan kalo lapar ccok bgt psen mknn d grabfood cepet bgt,5.0
"dapat grab dgn driver yg ramah, sabar and ngobrolnya enak👍👍👍",5.0
keluarga kami sangat terbantu dgn aplikasi Grab ini tank's,5.0
Assalamualaikum KK salam kenal dari aneka juice kabita Pamulang barat.,5.0
mksihhh juga buat abang grab nya ramah baik dan sangat sopan banget🙏🙏,5.0
"Amat sangat membantu disaat kita para orang tua yang gak sempat jemput anak pulang sekolah, driver nya pun baik-baik dan ramah hampir semua tahu jalan.",5.0
"Gak bisa tentuin titik peta rumah saya sendiri. Dari sekian banyak jalan dan lorong di daerah rumah saya, masa' yg muncul cuma satu nama jalan aja. Tolong diperbaiki lg dan diupdate lg nama2 jalannya.",5.0
Ini masih ad bug nya sering kepental sendiri ini jadi saya kasih bintang 3 dulu aj nanti kalok udah diperbaiki saya kasih bintang 5,5.0
sbg pengguna grab sangat puas dgn pelayanan dan driver nya. sukses selalu buat grap,5.0
"gk kecewa pokoknya puas pesanan sesuai, higienis dan jg makannnya fresh",5.0
tetap pakai protokol kesehatan ... alhamdulillah sdh sampai ... sehat selalu selamat mencari rezeqi semoga barokah Aamiin 🤲🏼,5.0
"saya sering instal dan uninstal grab karena memory hp tidak cukup, dan ketika terakhir saya mau instal lagi kog ga bisa ya, padal sudah dicoba pake wifi dan data, apa karena sering uninstal ya jadi ga bisa download lagi",5.0
"Layanan bagus, biaya sangat menolong masyarakat dalam kondisi sulit seperti ini pertahankan layanan baiknya tuk Grab 👍👍👍👍",5.0
"Gmn cara melihat pesanan bulan lalu grab? saya pernah pesan pizza Domino's it ga sengaja milih rasanya enak, pengen beli lagi mau ngecek pemesanan bulan lalu di aplikasi grab kok gak bisa",5.0
"grab makin baik, posisi driver dengan lokasi penjemputan dekat jadi tidak menunggu lama.",5.0
selain driver nya ramah juga tau betul jalan yang harus dilalui dan yg terpenting cepat dan selamat,5.0
"sangat terbantu skali dgn transportasinya, tingkatkan trus pelayananannya dan teruslah berinovasi ya",5.0
"terimakasih buat adminnya yang gercep mengatasi masalah, saya tambahin jadi bintang 5 nih semoga kedepannya gada kendala untuk membuka akun sendiri",5.0
Aplikasi yang sangat membantu traveling saya ketika ke kota2 besar.,5.0
terimakasih atas jasa nya pak sudah saya bpk antar sampe tujuan dengan pelayanan yg baik,5.0
Helpdesk nya sgt ramah dan membantu menyelesaikan masalah dg cepat,5.0
I love app in bhay the way your favorit food issfriends,5.0
"mantab lah, semoga bisa ada banyak diskon dan promo sehingga lebih murah lagi. thx",5.0
"Nih buat para pengguna grab, sekira nya gak sreg sama driver nya mending di tegur kesalahan nya apa dari pada kasih ⭐1 dengan alasan gak jelas bikin driver jadi anyep orderan.",5.0
Kok nggak bisa diaktifkan y pembayaran via ovonya. Kasih tahu caranya dong min,5.0
"ok benget, trim ya bidadari Grab & Bando 😘😘😘😘😘🤩🤩🤩😍😍🤩😍😍🤩😍😍😍🙏🙏🙏🙏🙏. kapan kapan kita makan bareng naik Grab ya 😍😍😍🤩😘🤩😘🤩😍😘😍🤩🙏🙏🙏🙏. trim bengettt",5.0
Tolong bayar ya sekarang di turunkan ya berat rasa ya dompet nih,5.0
Cuma mau saran tolong diedukasi mitra grabfood untuk selalu update stock. Saya sering order yang di aplikasi ada tapi ternyata sampai tempatnya makanannya ga ada. Di aplikasi juga ga keupdate terkait orderannya. Kebetulan ga merhatiin kepotong saldonya sesuai pesanan atau sudah dikurangi orderan yang ga ada. Terimakasih.,5.0
